Quarter,Campus,Item,Course.ID,Title,CREDIT,TYPE.days,Time,Room,Instructor,Enrolled,divider,classCap,Wait.List,FTES.TOTAL,FTES.STATE,Clustered,Type
Fall 2012,Central,4051,DHY 117  01,EMERGENCY MANAGEMENT,1,M,8:00 AM,BE 3203,"Garcia, c. ",20,/,20,0,1.3,1.3,,
Fall 2012,Central,4052,DHY 112  01,DENT. ANAT. & MORPHOLOGY,3,M,9:00 AM,BE 3203,"Garcia, c. ",20,/,20,0,4,4,,
Fall 2012,Central,4079,DHY 220  01,FUNDAMENTALS OF DHY V,3,Th,10:00 AM,BE 3211,"Hartnett, j.",20,/,20,0,4,4,,
Fall 2012,Central,4080,DHY 221  01,CLIN. DENTAL HYGIENE V,8,W,8:00 AM,SVI0407,"Hartnett, j.",20,/,20,0,10.7,10.7,,
Fall 2012,Central,4083,DHY 234  01,RESTORATIVE MATERIALS IV,2,T,8:00 AM,SVI0407,Tuble-cabrer,17,/,20,0,2.3,2.3,,
Fall 2012,Central,4084,DHY 234  02,RESTORATIVE MATERIALS IV,2,T,8:00 AM,SVI0407,Tuble-cabrer,0,/,20,0,0,0,,
Fall 2012,Central,4085,DHY 223  01,COMMUNITY HEALTH II,2,Th,8:00 AM,BE 3211,"Baca, c. ",20,/,23,0,2.7,2.7,,
Fall 2012,Central,4087,DHY 208  01,PERIODONTOLOGY II,2,Th,3:00 PM,BE 3211,"Alibhai, s. ",20,/,23,0,2.7,2.7,,
Fall 2012,Central,4088,DHY 246  01,APPLIED PRACTICE IN DHY,5,Arr,AR:R M,SVI0407,"Nguyen, m. ",6,/,7,0,1,1,,
Fall 2012,Central,4310,ABS 310  01,PROFESSIONALISM AND ETHI,5,MW,6:00 PM,BE 3189,"Hunt,valerie",20,/,30,0,6.7,6.7,,
Fall 2012,Central,4330,ABS 330  01,INFO LIT PROG ASSESSMENT,5,TTh,6:00 PM,BE 3189,"Walls, f. ",29,/,30,0,9.7,9.3,,
Fall 2012,Central,4350,ABS 350  01,QUANTITATIVE PRINCIPLES,5,MW,6:00 PM,BE 3201,Heizer ,10,/,30,0,3.3,3,,
Fall 2012,Central,4360,ABS 360  01,PUBLIC POLICY ANALYSIS,5,TTh,6:00 PM,BE 3201,"Gedeon, m. ",15,/,30,0,5,4.7,,
Fall 2012,Central,4399,ABS 399  01,IND STUDY AND RESEARCH,5,Arr,AR:R M,BE 3220,Cancel 11/24,0,/,6,0,0,0,,
Fall 2012,Central,4410,ABS 410  01,RELATIONSHIP BETWEEN EC,5,MW,6:00 PM,BE 4123,Bonsu ,21,/,35,0,7,6.7,,
Fall 2012,Central,4495,ABS 495  01,SENIOR CAPSTONE PROJECT,5,MW,5:00 PM,,Cancel 7/26 ,0,/,30,0,0,0,,
Fall 2012,Central,4497,ABS 497  01,ADV FIELD PLACEMENT I,5,Arr,AR:R M,BE 3220,Hackett ,16,/,0,0,5.3,5,4497B232,
Fall 2012,Central,4498,ABS 498  01,ADV FIELD PLACEMENT II,5,Arr,AR:R M,BE 3220,Hackett ,4,/,0,0,1.3,1.3,4497B232,
Fall 2012,Central,4499,ABS 499  01,IND STUDY AND RESEARCH,5,Arr,AR:R M,BE 3220,"Sullivan, d.",1,/,5,0,0.3,0.3,,
Fall 2012,Central,4900,MIC 101  YWC,INTRO TO MICRO COMP APPL,4,Arr,AR:R M,-,"Spear,mike ",15,/,20,0,7,7,,
Fall 2012,Central,4906,ABE 049  YWC,BASIC SKILLS SUPPORT,5,Arr,AR:R M,-,"Martinez, j.",11,/,20,0,3.7,3.7,,
Fall 2012,Central,4910,ITC 134  IBS,COMPUTER OPERATING SYSTE,5,MW,10:00 AM,,Cancel 7/06 ,0,/,15,0,0,0,,
Fall 2012,Central,4911,NET 120  IBS,NET ESSENTIALS-COMPTIA +,5,TTh,10:00 AM,,Cancel 7/12 ,0,/,15,0,0,0,,
Fall 2012,Central,4912,ITC 134  02,COMPUTER OPERATING SYSTE,5,MW,10:00 AM,,Cancel 7/12 ,0,/,9,0,0,0,,
Fall 2012,Central,4915,ESL 059  IBS,VESL IT,8,DAILY,8:00 AM,,Cancel 7/12 ,0,/,0,0,0,0,4915B232,
Fall 2012,Central,4916,ABE 049  IBS,BASIC SKILLS SUPPORT,8,DAILY,8:00 AM,,Cancel 7/12 ,0,/,0,0,0,0,4915B232,
Fall 2012,Central,5000,HSC 091  01,EDP SKILLS,5,Arr,AR:R M,BE 3122,Dizazzo ,7,/,10,0,2.3,2.3,,
Fall 2012,Central,5001,HSC 092  01,EDP SKILLS ENHANCEMENT 2,10,Arr,AR:R M,BE 3122,Dizazzo ,5,/,5,0,3.3,3.3,,
Fall 2012,Central,5002,ESL 016  01,ESL 1 L/S,5,DAILY,8:00 AM,BE 3117,"Loh,andre ",22,/,25,0,7.3,7.3,,
Fall 2012,Central,5015,ESL 015  01,ESL 1 R/W,5,DAILY,9:00 AM,BE 3117,"Loh,andre ",22,/,25,0,7.3,7.3,,
Fall 2012,Central,5025,ESL 026  01,ESL 2 L/S,5,DAILY,8:00 AM,BE 3193,"Sison,verna ",24,/,25,0,8,8,,
Fall 2012,Central,5026,ESL 026  02,ESL 2 L/S,5,DAILY,8:00 AM,BE 3119,"Boon,rebecca",22,/,25,0,7.3,7.3,,
Fall 2012,Central,5028,ESL 026  03,ESL 2 L/S,5,DAILY,11:00 AM,BE 3118,"Loh,andre ",19,/,25,0,6.3,6.3,,
Fall 2012,Central,5040,ESL 025  01,ESL 2 R/W,5,DAILY,9:00 AM,BE 3119,"Sison,verna ",24,/,25,0,8,8,,
Fall 2012,Central,5041,ESL 025  02,ESL 2 R/W,5,DAILY,9:00 AM,BE 4168,"Boon,rebecca",22,/,25,0,7.3,7.3,,
Fall 2012,Central,5043,ESL 025  03,ESL 2 R/W,5,DAILY,12:00 PM,BE 3118,"Loh,andre ",19,/,25,0,6.3,6.3,,
Fall 2012,Central,5049,ESL 039  IBS,ESL LEVEL 3 W/COMPUTERS,10,DAILY,8:00 AM,BE 3184,"Gibson, j. ",23,/,29,0,15,15,,
Fall 2012,Central,5051,ESL 036  01,ESL 3 L/S,5,DAILY,8:00 AM,BE 3192,Van genderen,24,/,29,0,8,8,,
Fall 2012,Central,5053,ESL 036  02,ESL 3 L/S,5,DAILY,8:00 AM,BE 3118,"Rodman, kim ",20,/,29,0,6.7,6.7,,
Fall 2012,Central,5056,ESL 036  03,ESL 3 L/S,5,DAILY,11:00 AM,BE 3119,"Boon,rebecca",24,/,29,0,8,8,,
Fall 2012,Central,5057,ESL 036  04,ESL 3 L/S,5,DAILY,11:00 AM,,Cancel 8/27 ,0,/,29,0,0,0,,
Fall 2012,Central,5066,ESL 035  01,ESL 3 R/W,5,DAILY,9:00 AM,BE 4185,Van genderen,24,/,29,0,8,8,,
Fall 2012,Central,5067,ESL 035  02,ESL 3 R/W,5,DAILY,9:00 AM,BE 3118,"Rodman, kim ",20,/,29,0,6.7,6.7,,
Fall 2012,Central,5071,ESL 035  03,ESL 3 R/W,5,DAILY,12:00 PM,BE 3119,"Boon,rebecca",24,/,29,0,8,8,,
Fall 2012,Central,5072,ESL 035  04,ESL 3 R/W,5,DAILY,12:00 PM,,Cancel 8/27 ,0,/,29,0,0,0,,
Fall 2012,Central,5077,ESL 046A  01,ESL 4A L/S,5,DAILY,8:00 AM,BE 3120,"Tompson, d. ",27,/,29,0,9,9,,
Fall 2012,Central,5078,ESL 046A  02,ESL 4A L/S,5,DAILY,8:00 AM,BE 3209,Serequeberha,20,/,29,0,6.7,6.7,,
Fall 2012,Central,5082,ESL 046A  03,ESL 4A L/S,5,DAILY,11:00 AM,BE 3193,"Sison,verna ",25,/,29,0,8.3,8.3,,
Fall 2012,Central,5083,ESL 046A  04,ESL 4A L/S,5,DAILY,11:00 AM,,Cancel 8/27 ,0,/,29,0,0,0,,
Fall 2012,Central,5093,ESL 045A  01,ESL 4A R/W,5,DAILY,9:00 AM,SAM0104,Levine ,26,/,29,0,8.7,8.7,,
Fall 2012,Central,5094,ESL 045A  02,ESL 4A R/W,5,DAILY,9:00 AM,BE 3219,Vaughn ,24,/,29,0,8,8,,
Fall 2012,Central,5096,ESL 045A  03,ESL 4A R/W,5,DAILY,12:00 PM,BE 3117,Levine ,29,/,29,0,9.7,9.7,,
Fall 2012,Central,5097,ESL 045A  04,ESL 4A R/W,5,DAILY,12:00 PM,,Cancel 8/27 ,0,/,29,0,0,0,,
Fall 2012,Central,5098,ESL 046B  01,ESL 4B L/S,5,DAILY,8:00 AM,BE 3219,"Tesdell, r. ",25,/,29,0,8.3,8.3,,
Fall 2012,Central,5100,ESL 046B  02,ESL 4B L/S,5,DAILY,8:00 AM,BE 3109,"Shah, j.s. ",21,/,29,0,7,7,,
Fall 2012,Central,5106,ESL 046B  03,ESL 4B L/S,5,DAILY,11:00 AM,,Cancel 8/27 ,0,/,29,0,0,0,,
Fall 2012,Central,5107,ESL 046B  04,ESL 4B L/S,5,DAILY,11:00 AM,BE 4122,"Tesdell, r. ",22,/,29,0,7.3,7.3,,
Fall 2012,Central,5115,ESL 045B  01,ESL 4B R/W,5,DAILY,9:00 AM,BE 3192,"Tesdell, r. ",22,/,29,0,7.3,7.3,,
Fall 2012,Central,5116,ESL 045B  02,ESL 4B R/W,5,DAILY,9:00 AM,BE 4158,"Shah, j.s. ",22,/,29,0,7.3,7.3,,
Fall 2012,Central,5121,ESL 045B  03,ESL 4B R/W,5,DAILY,12:00 PM,,Cancel 8/27 ,0,/,29,0,0,0,,
Fall 2012,Central,5122,ESL 045B  04,ESL 4B R/W,5,DAILY,12:00 PM,BE 4104,"Tesdell, r. ",23,/,29,0,7.7,7.7,,
Fall 2012,Central,5125,ESL 056A  01,ESL 5A L/S,5,DAILY,8:00 AM,BE 4134,Ekstrom ,22,/,29,0,7.3,7.3,,
Fall 2012,Central,5126,ESL 056A  02,ESL 5A L/S,5,DAILY,8:00 AM,BE 4136,Quinn ,19,/,29,0,6.3,6.3,,
Fall 2012,Central,5131,ESL 056A  03,ESL 5A L/S,5,DAILY,11:00 AM,BE 3196,Van genderen,27,/,29,0,9,9,,
Fall 2012,Central,5139,ESL 055A  01,ESL 5A R/W,5,DAILY,9:00 AM,BE 3120,Ekstrom ,24,/,29,0,8,8,,
Fall 2012,Central,5140,ESL 055A  02,ESL 5A R/W,5,DAILY,9:00 AM,BE 3116,Treat ,22,/,29,0,7.3,7.3,,
Fall 2012,Central,5146,ESL 055A  03,ESL 5A R/W,5,DAILY,12:00 PM,BE 3140,Van genderen,20,/,29,0,6.7,6.7,,
Fall 2012,Central,5150,ESL 056B  01,ESL 5B L/S,5,DAILY,8:00 AM,BE 4137,Levine ,17,/,29,0,5.7,5.7,,
Fall 2012,Central,5151,ESL 056B  02,ESL 5B L/S,5,DAILY,8:00 AM,BE 4138,"Schmidt,v ",18,/,29,0,6,6,,
Fall 2012,Central,5155,ESL 056B  03,ESL 5B L/S,5,DAILY,11:00 AM,BE 2121,Levine ,20,/,29,0,6.7,6.7,,
Fall 2012,Central,5159,ESL 055A  CP1,ESL 5 CP,5,DAILY,10:00 AM,BE 3117,"Conley,chris",19,/,29,0,6.3,6.3,,
Fall 2012,Central,5163,ESL 055B  01,ESL 5B R/W,5,DAILY,9:00 AM,BE 3196,"Schmidt,v ",22,/,29,0,7.3,7.3,,
Fall 2012,Central,5164,ESL 055B  02,ESL 5B R/W,5,DAILY,9:00 AM,BE 4149,Serequeberha,22,/,29,0,7.3,7.3,,
Fall 2012,Central,5169,ESL 055B  03,ESL 5B R/W,5,DAILY,12:00 PM,BE 4119,"Remilien,sue",20,/,29,0,6.7,6.7,,
Fall 2012,Central,5221,ESL 016  02,ESL 1 L/S,5,MW,6:00 PM,BE 3117,"Pedersen, p.",27,/,25,0,9,9,,
Fall 2012,Central,5224,ESL 015  02,ESL 1 R/W,5,TTh,6:00 PM,BE 3117,"Pedersen, p.",27,/,25,0,9,9,,
Fall 2012,Central,5227,ESL 026  04,ESL 2 L/S,5,TTh,6:00 PM,,Cancel 8/27 ,0,/,25,0,0,0,,
Fall 2012,Central,5228,ESL 026  05,ESL 2 L/S,5,TTh,6:00 PM,BE 4183,"Kessler, j. ",24,/,25,0,8,8,,
Fall 2012,Central,5230,ESL 025  04,ESL 2 R/W,5,MW,6:00 PM,,Cancel 8/27 ,0,/,25,0,0,0,,
Fall 2012,Central,5231,ESL 025  05,ESL 2 R/W,5,MW,6:00 PM,BE 4183,"Kessler, j. ",24,/,25,0,8,8,,
Fall 2012,Central,5233,ESL 036  05,ESL 3 L/S,5,TTh,6:00 PM,BE 3109,"Richards, m.",21,/,29,0,7,7,,
Fall 2012,Central,5234,ESL 036  06,ESL 3 L/S,5,TTh,6:00 PM,BE 4135,"Youd sinh, c",22,/,29,0,7.3,7.3,,
Fall 2012,Central,5236,ESL 035  05,ESL 3 R/W,5,MW,6:00 PM,BE 3132,"Naughton,pat",21,/,29,0,7,7,,
Fall 2012,Central,5238,ESL 035  06,ESL 3 R/W,5,MW,6:00 PM,BE 4136,"Youd sinh, c",21,/,29,0,7,7,,
Fall 2012,Central,5239,ESL 046A  05,ESL 4A L/S,5,TTh,6:00 PM,,Cancel 8/27 ,0,/,29,0,0,0,,
Fall 2012,Central,5240,ESL 046A  07,ESL 4A L/S,5,TTh,6:00 PM,BE 3114,"Moheb,parviz",26,/,29,0,8.7,8.7,,
Fall 2012,Central,5242,ESL 045A  05,ESL 4A R/W,5,MW,6:00 PM,BE 3114,"Moheb,parviz",21,/,29,0,7,7,,
Fall 2012,Central,5243,ESL 045A  06,ESL 4A R/W,5,MW,6:00 PM,BE 4138,"Scheiner,r. ",28,/,29,0,9.3,9.3,,
Fall 2012,Central,5245,ESL 046B  05,ESL 4B L/S,5,TTh,6:00 PM,BE 4140,"Saldin,josie",26,/,29,0,8.7,8.7,,
Fall 2012,Central,5246,ESL 046B  06,ESL 4B L/S,5,TTh,6:00 PM,,Cancel 8/27 ,0,/,29,0,0,0,,
Fall 2012,Central,5248,ESL 045B  05,ESL 4B R/W,5,MW,6:00 PM,BE 4140,"Saldin,josie",22,/,29,0,7.3,7.3,,
Fall 2012,Central,5249,ESL 045B  06,ESL 4B R/W,5,MW,6:00 PM,BE 4143,"Bretz, karen",23,/,29,0,7.7,7.7,,
Fall 2012,Central,5252,ESL 056A  04,ESL 5A L/S,5,TTh,6:00 PM,BE 4144,"Chen, victor",29,/,29,0,9.7,9.7,,
Fall 2012,Central,5253,ESL 056A  05,ESL 5A L/S,5,TTh,6:00 PM,BE 4156,"Wainstein, l",20,/,29,0,6.7,6.3,,
Fall 2012,Central,5254,ESL 055A  04,ESL 5A R/W,5,MW,6:00 PM,BE 4144,"Chen, victor",24,/,29,0,8,8,,
Fall 2012,Central,5255,ESL 055A  05,ESL 5A R/W,5,MW,6:00 PM,BE 4148,"Halkett, g. ",18,/,29,0,6,6,,
Fall 2012,Central,5257,ESL 056B  04,ESL 5B L/S,5,TTh,6:00 PM,BE 4160,"Kayne,judith",24,/,29,0,8,8,,
Fall 2012,Central,5258,ESL 056B  04,ESL 5B L/S,5,TTh,6:00 PM,,cancel 10/5 ,0,/,29,0,0,0,,
Fall 2012,Central,5261,ESL 055B  04,ESL 5B R/W,5,MW,6:00 PM,BE 4160,"Kayne,judith",24,/,29,0,8,8,,
Fall 2012,Central,5262,ESL 055B  05,ESL 5B R/W,5,MW,6:00 PM,BE 3109,"Fallow, jean",19,/,29,0,6.3,6.3,,
Fall 2012,Central,5273,ESL 059  IBS,VESL ECE,3,Th,6:00 PM,BE 3214,"Saldin, mary",7,/,0,0,1.4,1.4,5273B232,
Fall 2012,Central,5274,ABE 049  IBS,ABE ECE SUPPORT,3,Th,6:00 PM,BE 3214,"Saldin, mary",3,/,0,0,0.6,0.6,5273B232,
Fall 2012,Central,5277,ESL 093  01,BASIC ENGLISH WRITING,5,DAILY,10:00 AM,BE 3119,Vaughn ,26,/,25,0,8.7,8.7,,
Fall 2012,Central,5278,ESL 096  01,COLL. PREP READ 1,5,DAILY,8:00 AM,BE 4140,"Conley,chris",29,/,25,1,9.7,9.7,,
Fall 2012,Central,5281,ESL 097  01,COLL. PREP WRITE 1,5,DAILY,9:00 AM,BE 3193,"Conley,chris",26,/,25,1,8.7,8.7,,
Fall 2012,Central,5284,ESL 098  01,COLL. PREP READ 2,5,DAILY,8:00 AM,BE 4144,Vaughn ,30,/,25,1,10,9.7,,
Fall 2012,Central,5285,ESL 098  02,COLL. PREP READ 2,5,DAILY,8:00 AM,BE,Cancel 8/15 ,0,/,25,0,0,0,,
Fall 2012,Central,5286,ESL 098  HY1,COLL PREP ENG FOR ESL ST,5,HYBRID - T,6:00 PM,BE 3132,"Leung,ellen ",20,/,25,0,6.7,6,,
Fall 2012,Central,5287,ESL 099  01,COLL. PREP WRITE 2,5,DAILY,9:00 AM,BE 2115,"George, j. ",22,/,25,6,7.3,7.3,,
Fall 2012,Central,5288,ESL 099  02,COLL. PREP WRITE 2,5,DAILY,9:00 AM,,Cancel 7/12 ,0,/,25,0,0,0,,
Fall 2012,Central,5289,ESL 099  HY1,COLL. PREP WRITE 2,5,W,6:00 PM,BE 3209,"George, j. ",17,/,25,0,5.7,5.3,,
Fall 2012,Central,5290,ABE 022  03,ABE 2 COMM,10,DAILY,9:00 AM,BE 3134,"Hardina, n. ",0,/,0,0,0,0,5290B232,
Fall 2012,Central,5291,ABE 032  03,ABE 3 COMM SKILLS,10,DAILY,9:00 AM,BE 3134,"Hardina, n. ",1,/,0,0,0.7,0.7,5290B232,
Fall 2012,Central,5292,ABE 042  03,ABE 4 COMM SKILLS,10,DAILY,9:00 AM,BE 3134,"Hardina, n. ",14,/,0,0,9.3,9.3,5290B232,
Fall 2012,Central,5300,ABE 021  ESL,ABE 2 MATH FOR ESL,5,DAILY,10:00 AM,BE 3196,"Sison,verna ",22,/,25,0,7.3,7.3,,
Fall 2012,Central,5301,ABE 041  ESL,ABE 4 MATH FOR ESL,5,DAILY,10:00 AM,BE 4159,"George, j. ",30,/,25,0,10,10,,
Fall 2012,Central,5302,ABE 021  03,ABE 2 MATH,5,DAILY,8:00 AM,BE 3140,Treat ,17,/,0,0,5.7,5.7,5302B232,
Fall 2012,Central,5303,ABE 031  03,ABE 3 MATH,3,DAILY,8:00 AM,BE 3140,Treat ,1,/,0,0,0.2,0.2,5302B232,
Fall 2012,Central,5304,ABE 021  01,ABE 2 MATH,5,DAILY,8:00 AM,BE 3140,Cancel 8/27 ,0,/,0,0,0,0,,
Fall 2012,Central,5306,ABE 031  01,ABE 3 MATH,5,DAILY,8:00 AM,BE 3134,"John, annie ",15,/,0,0,5,5,5306B232,
Fall 2012,Central,5307,ABE 041  01,ABE 4 MATH,5,DAILY,8:00 AM,BE 3134,"John, annie ",11,/,0,0,3.7,3.7,5306B232,
Fall 2012,Central,5308,ABE 061  01,ABE 6 MATH,5,DAILY,9:00 AM,BE 3140,"John, annie ",20,/,29,0,6.7,6.7,,
Fall 2012,Central,5309,GED 051  01,GED 5 MATH,5,DAILY,9:00 AM,BE 3109,"Tompson, d. ",23,/,0,0,7.7,7.7,5309B232,
Fall 2012,Central,5310,GED 061  01,GED 6 MATH,5,DAILY,9:00 AM,BE 3109,"Tompson, d. ",4,/,0,0,1.3,1.3,5309B232,
Fall 2012,Central,5311,ABE 022  01,ABE 2 COMM,10,DAILY,10:00 AM,BE 3120,"Young, kent ",5,/,0,0,3.3,3.3,5311B232,
Fall 2012,Central,5313,ABE 032  01,ABE 3 COMM,10,DAILY,10:00 AM,BE 3120,"Young, kent ",4,/,0,0,2.7,2.7,5311B232,
Fall 2012,Central,5314,ABE 042  01,ABE 4 COMM,10,DAILY,10:00 AM,BE 3120,"Young, kent ",15,/,0,0,10,10,5311B232,
Fall 2012,Central,5315,ABE 062  01,ABE-6 COMM,10,DAILY,10:00 AM,BE 3109,"Tompson, d. ",34,/,29,0,22.7,22.7,,
Fall 2012,Central,5316,GED 052  01,GED 5 COMM,10,DAILY,10:00 AM,BE 3140,"John, annie ",15,/,0,0,10,10,5316B232,
Fall 2012,Central,5317,GED 062  01,GED 6 COMM,10,DAILY,10:00 AM,BE 3140,"John, annie ",4,/,0,0,2.7,2.7,5316B232,
Fall 2012,Central,5318,ESL 068  01,ORIEN/INT,1,TWThF,8:00 AM,BE 3117,Forero-moren,22,/,25,0,1.5,1.5,,
Fall 2012,Central,5319,ESL 068  02,ORIEN/INT,1,TWThF,8:00 AM,BE 3118,"Wainstein, l",19,/,25,0,1.3,1.3,,
Fall 2012,Central,5320,ESL 068  03,ORIEN/INT,1,TWThF,8:00 AM,BE 3119,Cuizon-loor ,18,/,25,0,1.2,1.2,,
Fall 2012,Central,5321,ESL 068  04,ORIEN/INT,1,TWThF,12:00 PM,BE 3117,"Leung,ellen ",22,/,25,0,1.5,1.5,,
Fall 2012,Central,5323,ESL 068  05,ORIEN/INT,1,TWThF,9:00 AM,BE 3120,Treat ,20,/,25,0,1.3,1.3,,
Fall 2012,Central,5324,ESL 068  06,ORIEN/INT,1,MTWTh,8:00 AM,BE 3117,"Loos,daniel ",25,/,25,0,1.7,1.7,,
Fall 2012,Central,5325,ESL 068  07,ORIEN/INT,1,MTWTh,8:00 AM,,Cancel 9/10 ,0,/,25,0,0,0,,
Fall 2012,Central,5327,ESL 068  08,ORIEN/INT,1,MTWTh,6:00 PM,BE 3117,"Loos,daniel ",25,/,25,0,1.7,1.6,,
Fall 2012,Central,5328,ESL 068  09,ORIEN/INT,1,MTWTh,6:00 PM,BE 3118,"Young, kent ",19,/,25,0,1.3,1.3,,
Fall 2012,Central,5329,ESL 068  10,ORIEN/INT,1,MTWTh,6:00 PM,BE 3119,"Proctor, w. ",20,/,25,0,1.3,1.3,,
Fall 2012,Central,5330,ESL 068  11,ORIEN/INT,1,MTWTh,8:00 AM,,Cancel 9/10 ,0,/,25,0,0,0,,
Fall 2012,Central,5332,ESL 068  12,ORIEN/INT,1,MTWTh,9:00 AM,BE 3120,"Scheiner,r. ",23,/,25,0,1.5,1.5,,
Fall 2012,Central,5333,ESL 068  13,ORIEN/INT,1,TWThF,12:00 PM,BE 3117,"Loos,daniel ",17,/,25,0,1.1,1.1,,
Fall 2012,Central,5334,ESL 068  14,ORIEN/INT,1,TWThF,12:00 PM,BE 3119,"Loos,daniel ",18,/,25,0,1.2,1.2,,
Fall 2012,Central,5335,ESL 068  15,ORIEN/INT,1,MTWTh,6:00 PM,BE 3117,"Loos,daniel ",16,/,25,0,1.1,1.1,,
Fall 2012,Central,5336,ESL 068  16,ORIEN/INT,1,MTWTh,6:00 PM,BE 3118,"Gibson, j. ",15,/,25,0,1,1,,
Fall 2012,Central,5337,ESL 068  17,ORIEN/INT,1,MTWTh,6:00 PM,,Cancel 9/13 ,0,/,25,0,0,0,,
Fall 2012,Central,5340,ABE 021  02,ABE 2 MATH,3,TTh,6:00 PM,BE 3118,"Danz, eileen",11,/,0,0,2.2,2.2,5340B232,
Fall 2012,Central,5341,ABE 031  02,ABE 3 MATH,3,TTh,6:00 PM,BE 3118,"Danz, eileen",5,/,0,0,1,1,5340B232,
Fall 2012,Central,5342,ABE 041  02,ABE 4 MATH,3,TTh,6:00 PM,BE 3119,Gribos ,9,/,0,0,1.8,1.8,5342B232,
Fall 2012,Central,5348,ABE 061  02,ABE - 6 MATH,3,TTh,6:00 PM,BE 3119,Gribos ,3,/,0,0,0.6,0.6,5342B232,
Fall 2012,Central,5349,GED 051  02,GED 5 MATH,3,TTh,6:00 PM,BE 3119,Gribos ,8,/,0,0,1.6,1.6,5342B232,
Fall 2012,Central,5352,GED 061  02,GED 6 MATH,3,TTh,6:00 PM,BE 3119,Gribos ,5,/,0,0,1,1,5342B232,
Fall 2012,Central,5358,ABE 022  02,ABE 2 COMM,3,TTh,7:30 PM,BE 3118,"Danz, eileen",3,/,0,0,0.6,0.6,5358B232,
Fall 2012,Central,5361,ABE 032  02,ABE 3 COMM,3,TTh,7:30 PM,BE 3118,"Danz, eileen",6,/,0,0,1.2,1.2,5358B232,
Fall 2012,Central,5362,ABE 042  02,ABE LEVEL 4 COMM SKILLS,3,TTh,7:30 PM,BE 3118,"Danz, eileen",5,/,0,0,1,1,5358B232,
Fall 2012,Central,5366,ABE 062  02,ABE 6 COMM,3,TTh,7:30 PM,BE 3119,Gribos ,7,/,0,0,1.4,1.4,5366B232,
Fall 2012,Central,5367,GED 052  02,GED 5 COMM,3,TTh,7:30 PM,BE 3119,Gribos ,11,/,0,0,2.2,2.2,5366B232,
Fall 2012,Central,5370,GED 062  02,GED 6 COMM,3,TTh,7:30 PM,BE 3119,Gribos ,3,/,0,0,0.6,0.6,5366B232,
Fall 2012,Central,5371,GED 051  SP,GED 5 MATH/ESP,5,MW,6:00 PM,BE 3120,"Wainstein, l",27,/,0,0,9,9,5371B232,
Fall 2012,Central,5372,GED 061  SP,GED 6 MATH/ESP,5,MW,6:00 PM,BE 3120,"Wainstein, l",1,/,0,0,0.3,0.3,5371B232,
Fall 2012,Central,5373,GED 052  SP,GED 5 CMU/ESP,5,TTh,6:00 PM,BE 3120,Forero-moren,25,/,0,0,8.3,8.3,5373B232,
Fall 2012,Central,5374,GED 062  SP,GED 6 CMU/ESP,5,TTh,6:00 PM,BE 3120,Cancel 11/24,0,/,0,0,0,0,5373B232,
Fall 2012,Central,5437,ESL 037  01,ESL3 C.A.L.L.,5,DAILY,10:00 AM,BE 3138,"Rodman, kim ",12,/,0,0,4,4,5437B232,
Fall 2012,Central,5438,ESL 047  01,ESL4 C.A.L.L.,5,DAILY,10:00 AM,BE 3138,"Rodman, kim ",11,/,0,0,3.7,3.7,5437B232,
Fall 2012,Central,5439,ESL 057  01,ESL5 C.A.L.L.,5,DAILY,10:00 AM,BE 3138,Cancel 11/24,0,/,0,0,0,0,5437B232,
Fall 2012,Central,5443,ESL 057  02,ESL5 C.A.L.L.,5,DAILY,1:00 PM,BE,Cancel 8/27 ,0,/,0,0,0,0,5443B232,
Fall 2012,Central,5444,ESL 047  02,ESL4 C.A.L.L.,5,DAILY,1:00 PM,,Cancel 8/27 ,0,/,0,0,0,0,5443B232,
Fall 2012,Central,5450,ESL 037  02,ESL3 C.A.L.L.,5,MTWTh,4:45 PM,,Cancel 8/27 ,0,/,0,0,0,0,5450B232,
Fall 2012,Central,5451,ESL 047  03,ESL4 C.A.L.L.,5,MTWTh,4:45 PM,BE 3139,Cancel 8/27 ,0,/,0,0,0,0,5450B232,
Fall 2012,Central,5500,ESL 007  S01,ESL-LITERACY,10,MTWTh,9:00 AM,SVI0000,Cuizon-loor ,18,/,0,0,12,12,5500B232,
Fall 2012,Central,5501,ESL 010  S01,ESL LEVEL 1,10,MTWTh,9:00 AM,SVI0000,Cuizon-loor ,5,/,0,0,3.3,3.3,5500B232,
Fall 2012,Central,5502,ESL 020  S01,ESL LEVEL 2,10,MTWTh,9:00 AM,SVI0000,Koval ,17,/,0,0,11.3,11.3,5502B232,
Fall 2012,Central,5503,ESL 030  S01,ESL LEVEL 3,10,MTWTh,9:00 AM,SVI0000,Koval ,10,/,0,0,6.7,6.7,5502B232,
Fall 2012,Central,5510,ESL 039  01,VOC3:HEALTH CARE CAREERS,5,TTh,9:00 AM,SVI0000,Cancel 9/6 ,0,/,25,0,0,0,,
Fall 2012,Central,5553,ABE 032  DES,ABE 3 COMM SKILLS,12,Arr,9:00 AM,-,"Elizondo,joa",15,/,0,0,11.1,11.1,5553B232,
Fall 2012,Central,5554,ABE 042  DES,ABE 4 COMM SKILLS,12,Arr,9:00 AM,-,"Elizondo,joa",10,/,0,0,6.8,6.8,5553B232,
Fall 2012,Central,5555,GED 052  DES,GED 5 COMM,12,Arr,9:00 AM,-,"Elizondo,joa",4,/,0,0,2.7,2.7,5553B232,
